web_url,headline,snippet,word_count,source,type_of_material,date,id
https://www.nytimes.com/reuters/2019/01/07/world/europe/07reuters-germany-politics-cyber.html,German Data Breach Prompts Calls for Improved Online Security,"German government officials called on Monday for a tightening of data security laws after a far-reaching breach exposed the documents of hundreds of politicians, including Chancellor Angela Merkel.",461,Reuters,News,2019-01-07,157
https://www.nytimes.com/aponline/2019/01/07/world/asia/ap-as-hong-kong-catholic-church.html,Advocate of China-Vatican Dialogue Named Hong Kong Bishop,"In a move widely seen as kowtowing to Beijing, the Vatican appointed a retired China-friendly cardinal to head the Catholic Diocese of Hong Kong on Monday, effectively blocking the succession of the highest-ranking serving bishop known to be criti...",336,AP,News,2019-01-07,158
https://www.nytimes.com/reuters/2019/01/07/business/07reuters-usa-trade-china-ross-int.html,"U.S., China Could Settle Immediate Trade Issues-Ross on CNBC","The United States and China are likely to reach a good settlement over immediate trade issues while agreement on structural trade issues and enforcement will be harder, U.S. Secretary of Commerce Wilbur Ross said on Monday as U.S.-China trade talk...",248,Reuters,News,2019-01-07,159
https://www.nytimes.com/aponline/2019/01/07/world/europe/ap-eu-romania-eu.html,Romania Insists It's Up to the EU Presidency,"Romania's government insists it is capable of handling the rotating presidency of the European Union, dismissing remarks made by the head of the bloc's executive branch.",122,AP,News,2019-01-07,160
https://www.nytimes.com/aponline/2018/12/31/sports/olympics/ap-oly-russian-doping.html,Deadline Passes Without Russian Turnover of Data to WADA,"The deadline for Russia to turn over samples and other data from its Moscow anti-doping lab passed Tuesday, leaving the World Anti-Doping Agency to decide whether to reinstate the ban it had lifted in September.",314,AP,News,2019-01-01,161
https://www.nytimes.com/reuters/2019/01/01/sports/hockey/01reuters-icehockey-nhl-2019-2020-outdoor-games.html,"NHL Announces 2019-20 Outdoor Games, All-Star Weekend",The NHL announced Tuesday the dates and locations for three outdoor games as well as All-Star Weekend for the 2019-2020 season. NHL commissioner Gary Bettman made the announcements during the 2019 Bridgestone NHL Winter Classic between the Chicago...,242,Reuters,News,2019-01-01,162
https://www.nytimes.com/aponline/2019/01/01/us/politics/ap-us-congress-trump-critics.html,Departure of Trump's GOP Critics in Senate Leaves a Void,"President Donald Trump's most prominent GOP critics on Capitol Hill are close to completing their Senate careers, raising the question of who &#8212; if anyone &#8212; will take their place as willing to publicly criticize a president who remains ...",906,AP,News,2019-01-01,163
https://www.nytimes.com/aponline/2019/01/01/us/politics/ap-us-government-shutdown-the-latest.html,The Latest: White House Invites Hill Leaders to Briefing,The Latest on the partial government shutdown (all times local):,397,AP,News,2019-01-01,164
https://www.nytimes.com/reuters/2019/01/01/world/africa/01reuters-mali-security.html,Armed Men Kill 37 Civilians in Part of Mali Hit by Ethnic Violence,"Armed men killed 37 Fulani civilians on Tuesday in central Mali, where ethnic violence cost hundreds of lives last year, the government said.  ",217,Reuters,News,2019-01-01,165
https://www.nytimes.com/aponline/2019/01/01/us/ap-us-itunes-apps-top-10.html,The Top iPhone and iPad Apps on App Store,"App Store Official Charts for the week ending December 30, 2018:",251,AP,News,2019-01-01,166
https://www.nytimes.com/reuters/2019/01/01/us/politics/01reuters-usa-trump-romney.html,"Romney Attacks Trump, Saying He Causes Dismay Around the World","Mitt Romney, the former Republican presidential candidate and incoming U.S. senator from Utah, sharply criticized President Donald Trump and suggested the U.S. leader had caused dismay around the world.",335,Reuters,News,2019-01-02,167
https://www.nytimes.com/reuters/2019/01/01/business/01reuters-japan-forcedlabour-southkorea.html,South Korean 'Forced Labor' Plaintiffs Seek Nippon Steel Asset Seizure: Newspaper,"South Korean plaintiffs in a World War Two forced labor court case against Japan's Nippon Steel &amp; Sumitomo Metal Corp have applied to seize some of Nippon Steel's Korean assets, a South Korean newspaper reported on Wednesday. ",300,Reuters,News,2019-01-02,168
https://www.nytimes.com/2019/01/01/sports/urban-meyer-ohio-state-rose-bowl.html,"As His Parting Gift, Urban Meyer Gives Ohio State a Rose Bowl Victory","The coach, who served a suspension earlier this season, had already announced his retirement, but he coached his team to a win over Washington in his final game.",944,The New York Times,News,2019-01-02,169
https://www.nytimes.com/aponline/2019/01/01/us/politics/ap-us-government-shutdown.html,Congress Leaders Invited to White House for Border Briefing,"President Donald Trump on Tuesday invited congressional leaders to a White House briefing on border security as the partial government shutdown dragged on over funding for a border wall, with Trump tweeting, ""Let's make a deal?""",1022,AP,News,2019-01-01,170
https://www.nytimes.com/2019/01/06/world/middleeast/isis-syria-warren-christopher-clark.html,"American ISIS Member Caught on Syrian Battlefield, Militia Says",The Houston native is said to have once sought a job teaching English for the Islamic State. The militia said it had also captured a second American.,1014,The New York Times,News,2019-01-06,171
https://www.nytimes.com/aponline/2019/01/07/world/europe/ap-eu-brexit.html,Britain Testing 'No-Deal' Scenario as Brexit Vote Nears,"Britain is testing how its motorway and ferry system would handle a ""no-deal"" Brexit by sending a stream of trucks from a closed local airport to the port of Dover &#8212; even as some legislators try to pressure the government to rule out the sce...",551,AP,News,2019-01-07,172
https://www.nytimes.com/reuters/2019/01/07/arts/07reuters-usa-court-dehavilland.html,U.S. Top Court Snubs Actress De Havilland's Suit Against FX Networks,The U.S. Supreme Court on Monday declined to consider reviving a lawsuit by 102-year-old Oscar-winning actress Olivia de Havilland accusing a Twenty-First Century Fox Inc unit of falsely portraying her in a miniseries about a famous Hollywood feud...,410,Reuters,News,2019-01-07,173
https://www.nytimes.com/aponline/2019/01/07/us/politics/ap-us-election-2020-elizabeth-warren-iowa.html,Trump Backer Arrested After Fracas at Warren Rally in Iowa,A Minnesota supporter of President Donald Trump is facing a disorderly conduct charge stemming from a weekend altercation at an Iowa rally for Democratic Sen. Elizabeth Warren.,143,AP,News,2019-01-07,174
https://www.nytimes.com/reuters/2019/01/07/world/europe/07reuters-usa-trump-russia-concord.html,U.S. Judge: Defense Lawyer's Conduct in Russia Probe 'Unprofessional',"A U.S. judge said on Monday that a lawyer defending a target of Special Counsel Robert Mueller's probe of Russian election meddling engaged in ""unprofessional, inappropriate and ineffective"" conduct, prompting the lawyer to say he might withdraw f...",300,Reuters,News,2019-01-07,175
https://www.nytimes.com/2019/01/04/arts/television/donald-trump-game-of-thrones.html,‘Game of Thrones’ Does Not Say What Donald Trump Thinks It Does,The president’s appropriation of the show’s tagline and imagery suggests he doesn’t know what happened to the wall — or what it really means.,905,The New York Times,News,2019-01-04,176
https://www.nytimes.com/aponline/2019/01/07/sports/soccer/ap-soc-england-weekend-watch.html,Guardiola Sends Message to Liverpool as De Bruyne Returns,"Receiving a pass at shoulder height while facing his own goal, Kevin De Bruyne headed the ball backward and over an opponent just behind him before spinning to collect it and race forward to start yet another Manchester City attack.",765,AP,News,2019-01-07,177
https://www.nytimes.com/aponline/2019/01/07/us/ap-us-writers-guild-awards-nominations.html,"'Black Panther,' 'A Star Is Born' Get Writers Guild Noms","The scripts for ""Black Panther"" and ""A Star Is Born"" are among the five films that have been selected to compete for best adapted screenplay at the Writers Guild of America Awards. The two blockbusters will compete against ""BlacKkKlansman,"" ''Can ...",125,AP,News,2019-01-07,178
https://www.nytimes.com/2019/01/07/us/california-today-gavin-newsom-inauguration.html,What to Expect at Gavin Newsom’s Inauguration,Monday: A new governor takes the reins; what you need to catch up on the Golden Globes; and the onscreen goofs involving California you remember most,1143,The New York Times,briefing,2019-01-07,179
https://www.nytimes.com/reuters/2019/01/07/world/americas/07reuters-brazil-politics-ibama.html,Head of Brazil's Environmental Protection Agency Resigns,"The head of Brazil's environmental protection agency Ibama resigned on Monday after far-right President Jair Bolsonaro, in his latest attack on the agency, criticized the amount of money it spends to rent vehicles. ",467,Reuters,News,2019-01-07,180
https://www.nytimes.com/aponline/2019/01/05/us/ap-us-nevada-execution-inmate-dead.html,Nevada Inmate Whose Execution Called Off Found Dead in Cell,"A twice-convicted murderer who declared he wanted to die and who Nevada officials said tried several times to kill himself after two scheduled lethal injections were postponed has been found dead from an apparent hanging, officials said Saturday.",664,AP,News,2019-01-06,181
https://www.nytimes.com/reuters/2019/01/06/sports/cricket/06reuters-cricket-test-aus-ind.html,India Force Rare Australia Follow-On in Sydney Test,Australia were forced to follow-on on home soil for the first time in 30 years after being dismissed for 300 as India went for the jugular in search of a maiden series triumph Down Under on a rain-disrupted fourth day of the final test on Sunday. ,379,Reuters,News,2019-01-06,182
https://www.nytimes.com/2019/01/05/sports/hopman-cup-mens-team-tennis.html,"As Men’s Team Tennis Events Rise, the Coed Hopman Cup Is Left in Limbo","The future of the Hopman Cup, the only coed team tournament on the tennis calendar, is uncertain, with the new ATP Cup set to eclipse it.",1237,The New York Times,News,2019-01-05,183
https://www.nytimes.com/reuters/2019/01/06/sports/06reuters-basketball-nba-phi-dal-recap.html,Simmons&#8217; Triple-Double Helps 76ers Hold Off Mavs,"Furkan Korkmaz buried a key 3-pointer with 1:34 remaining Saturday night to stall a Dallas Mavericks rally, helping the host Philadelphia 76ers hold on for a 106-100 victory.",318,Reuters,News,2019-01-06,184
https://www.nytimes.com/reuters/2019/01/05/sports/cricket/05reuters-cricket-test-aus-ind.html,"Australia Dismissed for 300, India Enforce Follow-On","Australia were dismissed for 300 after lunch on the fourth day of the final test against India on Sunday, trailing the tourists' first innings of 622-7 declared by 322 and forced to follow-on.",88,Reuters,News,2019-01-05,185
https://www.nytimes.com/aponline/2019/01/05/us/ap-fbn-seahawks-cowboys.html,"Prescott, Cowboys Push Past Seahawks for 24-22 Wild-Card Win","Dak Prescott saw an opening up the middle, then three defenders between him and the first down.",1021,AP,News,2019-01-06,186
https://www.nytimes.com/aponline/2019/01/06/sports/football/ap-fbn-seahawks-cowboys-folo.html,Cowboys Stuff Seahawks' Run in Wild-Card Win; It's Pass Next,The young Dallas defense stuffed the NFL's No. 1 rushing offense in a wild-card win over the Seattle Seahawks.,838,AP,News,2019-01-06,187
https://www.nytimes.com/aponline/2019/01/06/sports/basketball/ap-bkn-warriors-kings.html,"Curry Scores 42 Points, Warriors Hold Off Kings 127-123","Stephen Curry scored 20 of his 42 points in the fourth quarter and had 10 3-pointers, and the Golden State Warriors held on to beat the Sacramento Kings 127-123 on Saturday night.",380,AP,News,2019-01-06,188
https://www.nytimes.com/reuters/2019/01/06/world/europe/06reuters-ukraine-church.html,"Ecumenical Patriarch Hands Over Decree, Sealing Ukraine Church Independence","The spiritual leader of Orthodox Christians worldwide on Sunday presented the head of the Ukrainian church with a decree granting it independence from Moscow, a historic split strongly opposed by Russia.",544,Reuters,News,2019-01-06,189
https://www.nytimes.com/2019/01/04/us/prison-misconduct-congressional-study.html,"Misconduct in Federal Prisons Is Tolerated or Ignored, Congressional Report Says","The investigation found that bad behavior, including criminal acts and sexual harassment, routinely goes unpunished in federal prisons.",665,The New York Times,News,2019-01-05,190
https://www.nytimes.com/2019/01/06/us/politics/joe-biden-2020-president.html,Biden in 2020? Allies Say He Sees Himself as Democrats’ Best Hope,"Mr. Biden has indicated to associates that he is leaning toward running for president in 2020, setting up a primary race clash between a veteran Washington insider and more liberal contenders.",1873,The New York Times,News,2019-01-06,191
https://www.nytimes.com/2019/01/05/opinion/sunday/nancy-pelosi-house-speaker.html,Speaker Pelosi Returns,Who says there are no second acts in American history?,1716,The New York Times,Op-Ed,2019-01-05,192
https://www.nytimes.com/aponline/2019/01/07/us/ap-us-kidnapper-manhunt-the-latest.html,"The Latest: Kidnapping, Sex Suspect Arraigned in Hospital",The Latest on man accused of kidnapping woman and child. (all times local):,370,AP,News,2019-01-07,193
https://www.nytimes.com/aponline/2019/01/07/us/ap-us-camper-shot-the-latest.html,The Latest: Man Charged in California Camper's Killing,The Latest on a parolee charged with killing a camper and shooting at 10 others (all times local):,275,AP,News,2019-01-07,194
https://www.nytimes.com/aponline/2019/01/07/us/ap-us-nursing-home-deaths-florida.html,Nursing Home Where 12 Died After Storm Has License Revoked,Florida has revoked the license of a nursing home where 12 elderly patients died in the heat after it lost power during a 2017 hurricane.,134,AP,News,2019-01-07,195
https://www.nytimes.com/aponline/2019/01/07/us/ap-financial-markets-box.html,How Major US Stock Indexes Fared Monday,"U.S. stocks rose again Monday as retailers and smaller companies rallied after a report showed strong orders last month for service-sector companies, where most Americans work. Representatives from the U.S. and China began another round of trade n...",130,AP,News,2019-01-07,196
https://www.nytimes.com/reuters/2019/01/07/us/politics/07reuters-usa-shutdown-pence.html,Trump Has 'Made No Decision' Whether to Declare Emergency Over Border Wall: Pence,"U.S. President Donald Trump has not made a decision on whether to declare a national emergency over his demand for border wall funding and the White House counsel's office is studying the matter, Vice President Mike Pence said on Monday.",347,Reuters,News,2019-01-07,197
https://www.nytimes.com/aponline/2019/01/07/us/ap-us-seaports-giant-cranes.html,Port: Largest Shipping Cranes to Operate in US Have Arrived,"What are said to be the largest cranes to operate at a U.S. commercial port arrived Monday in Virginia, marking the latest effort to accommodate the increasingly mammoth container ships that underpin international trade.",462,AP,News,2019-01-07,198
https://www.nytimes.com/reuters/2019/01/07/sports/soccer/07reuters-soccer-england-wlv-liv.html,Liverpool Knocked Out of FA Cup by Wolves,Premier League leaders Liverpool paid the price for fielding a weakened side as they were knocked out in the third round of the FA Cup following a 2-1 defeat by Wolverhampton Wanderers on Monday.,341,Reuters,News,2019-01-07,199
https://www.nytimes.com/aponline/2019/01/07/us/ap-us-bob-mcdonnell-divorce.html,"Bob McDonnell, Former Virginia Governor, Files for Divorce",Former Virginia Gov. Bob McDonnell has filed for divorce from his wife of 42 years.,134,AP,News,2019-01-07,200
https://www.nytimes.com/2019/01/11/nyregion/steven-pollard-fdny-funeral.html,A Funeral for a Young Firefighter on the Cusp of ‘His Dream’,"Steven H. Pollard, a firefighter who died in the line of duty Sunday, was mourned at his funeral as a brave hero who was able to meet a childhood goal.",650,The New York Times,News,2019-01-11,201
https://www.nytimes.com/reuters/2019/01/12/world/europe/12reuters-mideast-crisis-syria-turkey.html,Turkey's Military Reinforces on Border With Syria's Idlib,"Turkish troops and tanks carried out military exercises on the border with Syria on Saturday, state-run media reported, while a monitoring group said a Turkish convoy had crossed the frontier into northern Syria.",334,Reuters,News,2019-01-12,202
https://www.nytimes.com/aponline/2019/01/12/us/ap-us-government-shutdown-native-americans.html,Shutdown Puts Strain on Hundreds of Native American Tribes,"Fallout from the federal government shutdown is hurting Native Americans as dwindling funds hamper access to health care and other services. The pain is especially deep in tribal communities with high rates of poverty and unemployment, where one p...",1131,AP,News,2019-01-12,203
https://www.nytimes.com/reuters/2019/01/12/world/africa/12reuters-safrica-politics.html,South Africa's ANC Says Central Bank Should Broaden Economic Focus,"South Africa's ruling party said on Saturday the central bank should broaden its focus to include boosting employment and economic growth, a move that will worry investors already concerned about the direction of economic policy.",500,Reuters,News,2019-01-12,204
https://www.nytimes.com/reuters/2019/01/12/world/europe/12reuters-britain-eu-abuse.html,Man Arrested After Abuse of British Pro-EU Lawmaker Soubry,A man was arrested on Saturday after a video of a group of men verbally abusing pro-European lawmaker Anna Soubry prompted calls for the police to do more to protect politicians outside parliament.    ,144,Reuters,News,2019-01-12,205
https://www.nytimes.com/aponline/2019/01/11/world/americas/ap-cb-puerto-rico-hamilton.html,"To Ovations, Hamilton's Star Reprises Role in Puerto Rico","Lin-Manuel Miranda reprised his lead role in the hit musical ""Hamilton"" to start a two-week run in Puerto Rico expected to raise millions of dollars for artists and cultural groups struggling in the wake of Hurricane Maria.",828,AP,News,2019-01-11,206
https://www.nytimes.com/reuters/2019/01/12/us/politics/12reuters-usa-election-castro.html,Democrat Julian Castro Launches 2020 U.S. Presidential Bid,"Texas Democrat Julian Castro, a former San Antonio mayor and top U.S. housing official, formally launched his White House bid on Saturday, entering as a dark horse candidate in a likely crowded field vying to challenge President Donald Trump in th...",623,Reuters,News,2019-01-12,207
https://www.nytimes.com/reuters/2019/01/12/sports/soccer/12reuters-soccer-england-cdf-hdd-report.html,Huddersfield End Losing Run With 0-0 Draw at Cardiff,Bottom club Huddersfield Town ended their eight-match losing streak in the Premier League with a goalless draw at fellow strugglers Cardiff City on Saturday but were left fuming over a decision by referee Lee Mason.,403,Reuters,News,2019-01-12,208
https://www.nytimes.com/aponline/2019/01/12/world/europe/ap-eu-serbia-protest.html,Anti-Govt Protests for 6th Week Against Serbian Leader,Several thousand people have turned out in Belgrade for the sixth week of street protests against populist Serbian President Aleksandar Vucic and his government.,133,AP,News,2019-01-12,209
https://www.nytimes.com/aponline/2019/01/12/us/ap-us-soldier-slain-arrests.html,Michigan Police Arrest 2 in Soldier's New Year's Eve Slaying,Police in southern Michigan have arrested two suspects in the New Year's Eve slaying of a soldier who was fatally shot while on leave.,128,AP,News,2019-01-12,210
https://www.nytimes.com/reuters/2019/01/07/business/07reuters-wework-m-a-softbank.html,Softbank to Invest Additional $2 Billion in WeWork: Sources,"SoftBank Group Corp will inject another $2 billion in WeWork Cos Inc this year, bringing the Japanese conglomerate's total investment in the office space provider to more than $10 billion, according to two people familiar with the matter.",390,Reuters,News,2019-01-07,221
https://www.nytimes.com/reuters/2019/01/07/business/07reuters-nissan-ghosn-text.html,Statement by Ex-Nissan Chairman Carlos Ghosn in Tokyo Court,"The following are prepared remarks by Carlos Ghosn, ex-chairman of Nissan Motor Co, for his court appearance in Tokyo on Tuesday regarding allegations against him of aggravated breach of trust. The statement was released by Ghosn's lawyers in the ...",1181,Reuters,News,2019-01-08,222
https://www.nytimes.com/aponline/2019/01/07/sports/hockey/ap-hkn-predators-maple-leafs.html,"Rinne Notches 3rd Shutout of Season, Predators Top Leafs 4-0",Toronto coach Mike Babcock said the Maple Leafs got schooled by Nashville.,810,AP,News,2019-01-08,223
https://www.nytimes.com/aponline/2019/01/07/us/ap-us-california-new-governor-the-latest.html,The Latest: 2 'Firsts' Take Oath as California Officeholders,The Latest on California Gov.-elect Gavin Newsom's inauguration (all times local):,1049,AP,News,2019-01-07,224
https://www.nytimes.com/aponline/2019/01/07/sports/basketball/ap-bkn-nets-celtics.html,Irving Scores 17 in Return as Celtics Top Sloppy Nets 116-95,"The Boston Celtics shared the ball extremely well. The sloppy Brooklyn Nets helped them out a lot, too.",575,AP,News,2019-01-08,225
https://www.nytimes.com/aponline/2019/01/07/us/politics/ap-us-trump-terrorism-fact-check.html,AP FACT CHECK: Trump's Mythical Terrorist Tide From Mexico,President Donald Trump and his officials persist in promoting the discredited notion that terror suspects are pouring into the U.S. from Mexico by the thousands.,1030,AP,News,2019-01-07,226
https://www.nytimes.com/reuters/2019/01/08/business/08reuters-basf-espionage.html,BASF Workers in Taiwan Suspected of Leaking Company Secrets,"Taiwan is investigating six current and former employees of BASF's local operations suspected of leaking corporate secrets to a rival Chinese company, an official said on Monday.",472,Reuters,News,2019-01-08,227
https://www.nytimes.com/reuters/2019/01/08/sports/soccer/08reuters-soccer-england-che-sarri.html,Sarri Hopes Hudson-Odoi Stays at Chelsea,"Chelsea manager Maurizio Sarri has urged Callum Hudson-Odoi to rebuff Bayern Munich's advances and stay in England, saying the teenage forward has a ""great future"" in the Premier League.",185,Reuters,News,2019-01-08,228
https://www.nytimes.com/2019/01/07/us/politics/nellie-liang-fed-board.html,Fed Nominee Nellie Liang Withdraws From Consideration,"The White House said Monday that Ms. Liang, an expert on financial regulation, had decided not to seek a seat on the Federal Reserve’s board.",475,The New York Times,News,2019-01-08,229
https://www.nytimes.com/2019/01/07/theater/broadway-actors-strike-over-profit-sharing-impasse.html,Broadway Actors to Refuse Development Work Over Profit-Sharing Impasse,Actors’ Equity said it would prevent its members from testing out material during a play’s development until a new contract is reached.,462,The New York Times,News,2019-01-08,230
https://www.nytimes.com/2019/01/07/your-money/stock-market-retirement.html,How to Dodge a Market Dip That Threatens Your Retirement,The recent volatility in the stock market can make older investors feel vulnerable. Here are some strategies to make sure your money lasts as long as you do.,1395,The New York Times,News,2019-01-07,231
https://www.nytimes.com/aponline/2019/01/07/sports/basketball/ap-bkn-grizzlies-pelicans.html,"Davis Has 36 Points, 13 Boards, Pelicans Top Memphis 114-95","Anthony Davis had little to say about his latest dunk-filled scoring outburst. He even shrugged off his seldom-seen ""Shammgod"" crossover dribble that stunned the Grizzlies, delighted the crowd and set up his thunderous driving dunk.",777,AP,News,2019-01-08,232
https://www.nytimes.com/2019/01/07/sports/world-juniors-finland-usa-canada.html,"Sorry, Canada: Parity Reshapes the World Junior Championship","Canada used to own the under-20 ice hockey world championships. But in recent years, Finland and the U.S. have won the event more often than the Canadians.",901,The New York Times,News,2019-01-07,233
https://www.nytimes.com/2019/01/07/us/politics/justice-ginsburg-miss-supreme-court.html,Justice Ruth Bader Ginsburg Misses Supreme Court Arguments,A court spokeswoman said the justice would participate in the cases by reading briefs and argument transcripts. She had never missed an argument in 25 years on the court.,619,The New York Times,News,2019-01-07,234
https://www.nytimes.com/2019/01/07/movies/golden-globes-surprises.html,Why the Golden Globes’ Surprise Wins Aren’t So Surprising,How did “Bohemian Rhapsody” and “Green Book” prevail while big hits like “A Star Is Born” and “Black Panther” stumbled?,1018,The New York Times,News,2019-01-07,235
https://www.nytimes.com/2019/01/07/your-money/2019-self-improvement-adventure.html,It’s 2019. Want Some Self-Improvement? Invest in Adventure.,"In a world where things often feel static, there is inherent value in reminding yourself that you can change. Let’s call that adventure. What’s yours?",436,The New York Times,News,2019-01-07,236
https://www.nytimes.com/2019/01/07/opinion/senate-republicans-power.html,Washington’s New Power Structure,Only Senate Republicans can make government work.,865,The New York Times,Op-Ed,2019-01-08,237
https://www.nytimes.com/reuters/2019/01/08/world/americas/08reuters-usa-immigration-delegation.html,Democrats Touring Border Warn Trump Against Diverting Funds for Wall,A Congressional delegation of Democrats touring a Border Patrol facility in New Mexico on Monday warned President Donald Trump against circumventing Congress and diverting already appropriated money towards building a wall on the U.S.-Mexico borde...,492,Reuters,News,2019-01-08,238
https://www.nytimes.com/reuters/2019/01/08/business/08reuters-usa-economy-openings.html,More U.S. Regions See Job Openings Outnumbering Jobless,"Job openings are outnumbering unemployed workers across increasingly wide swaths of the United States, forcing businesses to rethink how they find workers, which could keep pressure on the Federal Reserve to raise interest rates despite a global e...",702,Reuters,News,2019-01-08,239
https://www.nytimes.com/2019/01/01/science/2019-launches-moon.html,"Rocket Launches, Trips to the Moon and More Space and Astronomy Events in 2019","A busy year in space just ended, and this one will be full of new highlights in orbit and beyond.",1023,The New York Times,News,2019-01-01,240
https://www.nytimes.com/2019/01/12/us/jayme-closs-updates-wisconsin-sheriff.html,"For Sheriff Who Led Search for Jayme Closs, No Sweeter Words Than ‘We Got Her’","A Q. and A. with Sheriff Chris Fitzgerald of Barron County, Wis., which was upended after a brutal murder and the disappearance of a young girl.",914,The New York Times,News,2019-01-12,241
https://www.nytimes.com/2019/01/10/style/kratom-what-is-it.html,Is Kratom Nature’s Answer to Opioids? ,"A leaf from Southeast Asia is touted as a painkiller, and creeps from smoke shops to health stores.",469,The New York Times,News,2019-01-10,242
https://www.nytimes.com/aponline/2019/01/12/sports/golf/ap-glf-sony-open.html,Kuchar Leads Sony Open by 2 Shots,"Matt Kuchar made it look easy Saturday in the Sony Open. With no bogeys on his card, it even felt easy to him.",725,AP,News,2019-01-13,243
https://www.nytimes.com/reuters/2019/01/13/business/13reuters-china-banking-usa.html,Bank of China to Enable Payment in Yuan on U.S. e-Commerce Platforms: Xinhua,"Bank of China's New York branch will enable Chinese firms to receive payment in yuan rather than dollars from their sales on U.S. e-commerce platforms this year, the official Xinhua news agency reported on Sunday.",226,Reuters,News,2019-01-13,244
https://www.nytimes.com/aponline/2019/01/13/world/asia/ap-as-afghanistan-explosion.html,Afghan Official: Gas Cylinder Blast Leaves 9 Dead in Kabul,An Afghan official says at least nine people were killed when a gas cylinder exploded in Kabul.,118,AP,News,2019-01-13,245
https://www.nytimes.com/2019/01/09/world/europe/halal-kosher-humane-slaughter.html,Is Stunning an Animal Before Slaughter More Humane? Some Religious Leaders Say No,"Two regions of Belgium are banning kosher and halal slaughter, arguing that not using stunning is cruel. But Jewish and Muslim leaders say their traditions minimize an animal’s suffering.",726,The New York Times,News,2019-01-09,246
https://www.nytimes.com/2019/01/13/fashion/weddings/chandrika-srivastava-nikhil-basu-trivedi.html,"Chandrika Srivastava, Nikhil Basu Trivedi",The couple met in 2013 through a mutual friend on the campus of Stanford.,281,The New York Times,News,2019-01-13,247
https://www.nytimes.com/aponline/2019/01/13/world/africa/ap-af-zimbabwe-fuel-crisis.html,Zimbabwe President Doubles Price of Gas as Fuel Crisis Bites,"Zimbabwe's president has more than doubled the price of gasoline, hoping the increase will end severe shortages that are fueling public anger even as he departs on a foreign trip to Russia and other countries in search of investment.",1047,AP,News,2019-01-13,248
https://www.nytimes.com/reuters/2019/01/13/world/europe/13reuters-eu-migration-germany.html,EU May Need Rules to Stop Doctors Emigrating: German Minister,"The European Union should consider regulating to stop member states from poaching each other's doctors and other professionals, German Health Minister Jens Spahn said.",238,Reuters,News,2019-01-13,249
https://www.nytimes.com/reuters/2019/01/13/world/europe/13reuters-britain-eu-barclay.html,Increased Risk UK Parliament Acts to Frustrate Britain's EU Exit: Brexit Minister,"The risk of the British parliament seeking to frustrate Brexit has increased, Brexit minister Stephen Barclay said on Sunday.",108,Reuters,News,2019-01-13,250
